id_piece,type_piece,nom,prenoms,date_naissance,sexe,code_commune_naissance,nom_mere
AN-002538,ACTE_NAISSANCE,ZANNOU,Comlan Koffi,1995-03-04,M,0206,HOUNSOU Estelle
PP-002539,PASSEPORT,ALLADAYE,Sènami Gisèle,1977-02-12,F,1003,ASSOGBA Chimène
PP-002540,PASSEPORT,BONI,Chimène,2003-03-21,F,0308,ADJOVI Estelle
AN-002541,ACTE_NAISSANCE,BONI,Ghislain,2013-04-02,M,0304,BIO Prudence
CC-002542,CARTE_CONSULAIRE,DANSOU,Fatoumata,1999-12-04,F,0205,LOKONON Bernice
AN-002543,ACTE_NAISSANCE,GBAGUIDI,Gisèle,1990-07-14,F,0903,ZINSOU Aïcha
AN-002544,ACTE_NAISSANCE,LOKONON,Gildas Ulrich,1995-12-27,M,0406,AMOUSSOU Aïcha
AN-002545,ACTE_NAISSANCE,ZINSOU,Espérance,2013-04-25,F,0203,ASSOGBA Nadège
AN-002546,ACTE_NAISSANCE,VODOUNON,Carine Sènami,1989-10-11,F,0402,ADANDE Gisèle
AN-002547,ACTE_NAISSANCE,FASSINOU,Ulrich,1975-07-03,M,0303,SOULEY Rachidatou
AN-002548,ACTE_NAISSANCE,IDRISSOU,Estelle Carine,1954-05-22,F,1001,TOSSOU Sylvie
AN-002549,ACTE_NAISSANCE,AGBODJAN,Ibrahim Mahougnon,2010-11-24,M,1004,AKPOVI Judith
CC-002550,CARTE_CONSULAIRE,GBAGUIDI,Bienvenu,1995-11-16,M,0602,NOUATIN Judith
AN-002551,ACTE_NAISSANCE,AMOUSSOU,Rachidatou,1966-01-26,F,0403,FASSINOU Ayaba
PP-002552,PASSEPORT,VODOUNON,Brice,1980-12-30,M,0204,KPADONOU Fatoumata
PP-002553,PASSEPORT,KPADONOU,Aïcha Judith,1967-12-20,F,0905,GBAGUIDI Rachidatou
AN-002554,ACTE_NAISSANCE,HOUESSOU,Prudence,1995-09-28,F,0704,GLELE Flore
AN-002555,ACTE_NAISSANCE,ADJOVI,Yves,1968-09-25,M,1209,BIO Rosine
CC-002556,CARTE_CONSULAIRE,NOUATIN,Ayaba Espérance,2020-09-09,F,1007,DANSOU Rosine
AN-002557,ACTE_NAISSANCE,HOUNGBO,Ghislain,2024-10-02,M,1206,HOUNGBO Aïcha
AN-002558,ACTE_NAISSANCE,ZINSOU,Fatoumata Sylvie,2006-10-19,F,1003,HOUNKPATIN Carine
CC-002559,CARTE_CONSULAIRE,LOKONON,Chimène,1955-07-18,F,0303,SOULEY Mariam
AN-002560,ACTE_NAISSANCE,AGOSSOU,Espérance Sylvie,1950-05-13,F,0103,ALLADAYE Rachidatou
PP-002561,PASSEPORT,SOULEY,Arnaud,2008-09-23,M,0502,ADJOVI Salamatou
AN-002562,ACTE_NAISSANCE,CODJIA,Ayaba Sèmèvo,1988-08-06,F,0602,AGBODJAN Nadège
AN-002563,ACTE_NAISSANCE,ZINSOU,Gildas Ghislain,1983-05-11,M,0504,KIKI Rosine
PP-002564,PASSEPORT,VODOUNON,Fatoumata Salamatou,1980-09-14,F,1008,AKPOVI Salamatou
AN-002565,ACTE_NAISSANCE,NOUATIN,Salamatou Gisèle,1952-08-18,F,1001,AHOYO Sènami
AN-002566,ACTE_NAISSANCE,AGBODJAN,Chimène,2009-05-13,F,0103,KPADONOU Flore
PP-002567,PASSEPORT,IDRISSOU,Ayaba,1976-04-22,F,0209,ALLADAYE Rachidatou
AN-002568,ACTE_NAISSANCE,ZANNOU,Prudence,1978-06-26,F,1007,GBAGUIDI Sylvie
CC-002569,CARTE_CONSULAIRE,BIO,Arnaud Bienvenu,1989-02-25,M,0306,HOUNGBO Aïcha
AN-002570,ACTE_NAISSANCE,YAROU,Bernice Prudence,1989-08-12,F,1201,AHOYO Chimène
AN-002571,ACTE_NAISSANCE,ADJOVI,Judith,1980-07-25,F,0404,TOSSOU Ayaba
AN-002572,ACTE_NAISSANCE,CODJIA,Ibrahim Mahougnon,1986-07-03,M,0302,ASSOGBA Espérance
AN-002573,ACTE_NAISSANCE,YAROU,Mariam,2000-02-10,F,0204,ZINSOU Gisèle
AN-002574,ACTE_NAISSANCE,CODJIA,Rodrigue Serge,1971-09-23,M,1209,VODOUNON Nadège
AN-002575,ACTE_NAISSANCE,YAROU,Serge,1962-03-14,M,1102,ADANDE Ayaba
PP-002576,PASSEPORT,HOUNGBO,Sèmèvo,2010-07-03,F,0402,ADANDE Sènami
AN-002577,ACTE_NAISSANCE,DANSOU,Moussa Comlan,2015-04-07,M,0306,ASSOGBA Judith
AN-002578,ACTE_NAISSANCE,CODJIA,Carine,2000-10-20,F,1202,AHOYO Ayaba
PP-002579,PASSEPORT,SOSSOU,Romaric Moussa,1989-08-23,M,0403,QUENUM Rosine
AN-002580,ACTE_NAISSANCE,AHOUANSOU,Fidèle,1992-07-23,M,0106,LOKONON Fatoumata
CC-002581,CARTE_CONSULAIRE,HOUNGBO,Koffi Serge,2003-08-17,M,0704,AHOUANSOU Sylvie
AN-002582,ACTE_NAISSANCE,OSSENI,Estelle,1969-02-12,F,0403,HOUNSOU Rosine
AN-002583,ACTE_NAISSANCE,DANSOU,Aïcha,1985-04-06,F,1008,TCHIBOZO Sènami
AN-002584,ACTE_NAISSANCE,TCHIBOZO,Sèmèvo,2004-01-12,F,0103,AHOUANSOU Bernice
AN-002585,ACTE_NAISSANCE,OSSENI,Fabrice,2000-08-24,M,0106,DOSSOU Salamatou
CC-002586,CARTE_CONSULAIRE,TOGBE,Arnaud,1981-05-11,M,1001,HOUESSOU Sylvie
CC-002587,CARTE_CONSULAIRE,ADJOVI,Comlan,1961-05-23,M,0102,AHOYO Rachidatou
CC-002588,CARTE_CONSULAIRE,OSSENI,Sèmèvo,1996-10-27,F,0307,CODJIA Ayaba
AN-002589,ACTE_NAISSANCE,BONI,Aïcha,1986-08-05,F,1102,ZINSOU Estelle
AN-002590,ACTE_NAISSANCE,AHOYO,Salamatou,1971-05-18,F,1201,TCHIBOZO Sylvie
PP-002591,PASSEPORT,ASSOGBA,Sylvie,2002-06-06,F,1104,AMOUSSOU Ayaba
AN-002592,ACTE_NAISSANCE,ASSOGBA,Romaric Justin,1976-02-04,M,0606,ASSOGBA Aïcha
AN-002593,ACTE_NAISSANCE,OSSENI,Rosine,2000-06-06,F,0303,KOUKPAKI Estelle
AN-002594,ACTE_NAISSANCE,GLELE,Codjo,1972-08-13,M,0703,ADANDE Chimène
CC-002595,CARTE_CONSULAIRE,DOSSOU,Serge,1963-07-18,M,1002,KIKI Rosine
PP-002596,PASSEPORT,ALLADAYE,Ibrahim,1986-03-21,M,0403,AHOYO Rachidatou
CC-002597,CARTE_CONSULAIRE,OSSENI,Flore,1984-04-09,F,1203,ASSOGBA Prudence
AN-002598,ACTE_NAISSANCE,KIKI,Fabrice,2003-09-29,M,0504,IDRISSOU Chimène
PP-002599,PASSEPORT,YAROU,Rodrigue Codjo,1963-08-29,M,0205,LOKONON Sèmèvo
PP-002600,PASSEPORT,BIO,Gisèle,2003-03-15,F,0606,ADJOVI Nadège
CC-002601,CARTE_CONSULAIRE,AGOSSOU,Rosine,1981-04-11,F,0308,AKPOVI Gisèle
AN-002602,ACTE_NAISSANCE,IDRISSOU,Arnaud Comlan,1996-09-30,M,0501,SOULEY Espérance
CC-002603,CARTE_CONSULAIRE,BONI,Brice Moussa,1989-11-27,M,1007,AMOUSSOU Gisèle
AN-002604,ACTE_NAISSANCE,TOGBE,Ayaba,2001-06-28,F,1007,NOUATIN Espérance
PP-002605,PASSEPORT,TCHIBOZO,Bienvenu,1970-12-28,M,0606,MENSAH Flore
AN-002606,ACTE_NAISSANCE,DOSSOU,Brice,1981-07-22,M,0606,NOUATIN Sèmèvo
AN-002607,ACTE_NAISSANCE,TCHIBOZO,Nadège Aïcha,1991-11-10,F,0502,KOUKPAKI Espérance
PP-002608,PASSEPORT,DANSOU,Bernice,2001-02-13,F,1005,DOSSOU Prudence
AN-002609,ACTE_NAISSANCE,DANSOU,Gisèle,2004-08-26,F,0104,SAGBO Gisèle
AN-002610,ACTE_NAISSANCE,ASSOGBA,Judith,2001-07-05,F,0504,HOUESSOU Flore
CC-002611,CARTE_CONSULAIRE,HOUNGBO,Espérance Sèmèvo,1942-12-24,F,0407,AGOSSOU Bernice
AN-002612,ACTE_NAISSANCE,DOSSOU,Sèmèvo Ayaba,1987-01-22,F,1207,CODJIA Sènami
CC-002613,CARTE_CONSULAIRE,VODOUNON,Mariam Carine,2017-05-13,F,0301,AKPOVI Rosine
AN-002614,ACTE_NAISSANCE,AGBODJAN,Sèmèvo,1979-02-22,F,0402,AGBODJAN Rachidatou
AN-002615,ACTE_NAISSANCE,BIO,Prudence,2001-08-07,F,0505,ZANNOU Prudence
AN-002616,ACTE_NAISSANCE,AGOSSOU,Ayaba Fatoumata,2020-07-10,F,0102,ZANNOU Ayaba
AN-002617,ACTE_NAISSANCE,SAGBO,Bernice Chimène,1982-11-24,F,1009,ZINSOU Flore
AN-002618,ACTE_NAISSANCE,MENSAH,Sylvie Chimène,2008-05-14,F,1205,DOSSOU Salamatou
AN-002619,ACTE_NAISSANCE,AGBODJAN,Koffi,2014-04-22,M,1104,AGOSSOU Flore
AN-002620,ACTE_NAISSANCE,FASSINOU,Fidèle,2003-07-13,M,1201,LOKONON Sènami
PP-002621,PASSEPORT,MENSAH,Espérance,2006-10-10,F,0203,AKPOVI Rosine
AN-002622,ACTE_NAISSANCE,YAROU,Justin Ulrich,2000-10-03,M,0305,BONI Salamatou
CC-002623,CARTE_CONSULAIRE,SAGBO,Mahougnon Moussa,1966-12-02,M,0301,SOSSOU Flore
AN-002624,ACTE_NAISSANCE,CHABI,Flore,1974-01-08,F,0902,SOULEY Prudence
PP-002625,PASSEPORT,GBAGUIDI,Rodrigue,2002-05-10,M,0103,NOUATIN Prudence
AN-002626,ACTE_NAISSANCE,CODJIA,Aïcha,1990-05-29,F,0302,TOSSOU Sylvie
AN-002627,ACTE_NAISSANCE,LOKONON,Mahougnon Koffi,2000-02-10,M,1005,TOGBE Mariam
PP-002628,PASSEPORT,ASSOGBA,Sèmèvo,1954-12-06,F,0904,CODJIA Chimène
AN-002629,ACTE_NAISSANCE,YAROU,Codjo,1987-11-30,M,0101,ADANDE Sylvie
PP-002630,PASSEPORT,HOUNSOU,Comlan,2002-01-14,M,0902,AMOUSSOU Ayaba
AN-002631,ACTE_NAISSANCE,ZANNOU,Nadège,1983-05-12,F,1202,LOKONON Judith
AN-002632,ACTE_NAISSANCE,KIKI,Ulrich,1969-09-10,M,0603,TOGBE Nadège
CC-002633,CARTE_CONSULAIRE,ZINSOU,Koffi,1997-01-15,M,1006,ZINSOU Prudence
AN-002634,ACTE_NAISSANCE,TOGBE,Koffi,2007-05-16,M,0506,OSSENI Judith
AN-002635,ACTE_NAISSANCE,BONI,Fabrice,1988-03-26,M,0105,TCHIBOZO Sèmèvo
AN-002636,ACTE_NAISSANCE,ZINSOU,Fatoumata,1976-10-11,F,0204,HOUNGBO Salamatou
AN-002637,ACTE_NAISSANCE,HOUNSOU,Rodrigue,2005-11-03,M,0904,HOUNSOU Gisèle
CC-002638,CARTE_CONSULAIRE,ASSOGBA,Koffi,2003-07-25,M,0601,MENSAH Carine
AN-002639,ACTE_NAISSANCE,HOUESSOU,Ibrahim Codjo,2006-02-08,M,0106,SOSSOU Chimène
CC-002640,CARTE_CONSULAIRE,GLELE,Aïcha,2006-06-20,F,0102,LOKONON Espérance
AN-002641,ACTE_NAISSANCE,TCHIBOZO,Salamatou,2022-05-03,F,0503,OSSENI Chimène
AN-002642,ACTE_NAISSANCE,SOSSOU,Justin Fabrice,2010-01-22,M,0404,HOUESSOU Mariam
AN-002643,ACTE_NAISSANCE,DANSOU,Ibrahim,1962-11-14,M,0604,BIO Nadège
AN-002644,ACTE_NAISSANCE,ZINSOU,Koffi,1993-05-10,M,1203,AHOUANSOU Mariam
PP-002645,PASSEPORT,BONI,Ghislain Codjo,1996-03-24,M,0704,KIKI Gisèle
PP-002646,PASSEPORT,HOUNKPATIN,Fatoumata,1973-01-19,F,0301,NOUATIN Prudence
CC-002647,CARTE_CONSULAIRE,ADANDE,Gisèle,1970-10-19,F,0504,BONI Ayaba
AN-002648,ACTE_NAISSANCE,GLELE,Ghislain Gildas,1990-06-04,M,0703,DANSOU Aïcha
AN-002649,ACTE_NAISSANCE,BONI,Romaric,1973-06-16,M,1105,GLELE Prudence
AN-002650,ACTE_NAISSANCE,SAGBO,Sèmèvo,1964-07-08,F,0704,HOUNGBO Estelle
AN-002651,ACTE_NAISSANCE,HOUESSOU,Ghislain,1987-03-01,M,0208,AGBODJAN Sèmèvo
AN-002652,ACTE_NAISSANCE,ASSOGBA,Fabrice Ibrahim,1951-08-30,M,0605,HOUESSOU Fatoumata
AN-002653,ACTE_NAISSANCE,ASSOGBA,Chimène,1989-09-08,F,1005,OSSENI Salamatou
CC-002654,CARTE_CONSULAIRE,ASSOGBA,Flore,2021-02-12,F,0308,SAGBO Salamatou
CC-002655,CARTE_CONSULAIRE,GBAGUIDI,Gisèle,1991-12-09,F,0406,ZANNOU Estelle
AN-002656,ACTE_NAISSANCE,BONI,Brice Comlan,1991-12-23,M,0704,BONI Mariam
AN-002657,ACTE_NAISSANCE,SAGBO,Fidèle Rachid,1948-06-07,M,0308,DANSOU Nadège
AN-002658,ACTE_NAISSANCE,AKPOVI,Ghislain,2006-11-04,M,1102,DANSOU Salamatou
PP-002659,PASSEPORT,AKPOVI,Ayaba,2007-12-02,F,1101,NOUATIN Judith
AN-002660,ACTE_NAISSANCE,SOULEY,Ulrich,1942-12-10,M,0502,SOULEY Gisèle
AN-002661,ACTE_NAISSANCE,GLELE,Codjo Ghislain,1981-10-21,M,0604,CHABI Espérance
AN-002662,ACTE_NAISSANCE,HOUESSOU,Codjo Comlan,1963-12-10,M,1103,IDRISSOU Gisèle
CC-002663,CARTE_CONSULAIRE,ADJOVI,Ghislain Justin,1975-06-26,M,0404,QUENUM Ayaba
CC-002664,CARTE_CONSULAIRE,FASSINOU,Serge,1970-11-03,M,0604,FASSINOU Flore
AN-002665,ACTE_NAISSANCE,LOKONON,Fabrice Yves,2003-10-10,M,1205,HOUNKPATIN Nadège
AN-002666,ACTE_NAISSANCE,YAROU,Ayaba Sèmèvo,1977-10-05,F,0402,ALLADAYE Nadège
AN-002667,ACTE_NAISSANCE,MENSAH,Mariam Fatoumata,1992-06-25,F,0801,LOKONON Prudence
AN-002668,ACTE_NAISSANCE,SOULEY,Rachidatou,2000-03-08,F,0405,ADANDE Flore
CC-002669,CARTE_CONSULAIRE,ZANNOU,Mahougnon,2010-01-24,M,1207,AHOUANSOU Gisèle
AN-002670,ACTE_NAISSANCE,BIO,Moussa,1985-02-24,M,0503,AKPOVI Flore
AN-002671,ACTE_NAISSANCE,KPADONOU,Mariam,1989-04-06,F,0405,AHOYO Flore
AN-002672,ACTE_NAISSANCE,VODOUNON,Sèmèvo Sylvie,1955-08-18,F,1103,CHABI Prudence
AN-002673,ACTE_NAISSANCE,BONI,Mariam,1996-10-27,F,0308,TCHIBOZO Estelle
AN-002674,ACTE_NAISSANCE,HOUNSOU,Yves Codjo,2005-07-16,M,0101,GLELE Rosine
PP-002675,PASSEPORT,CODJIA,Serge,1993-08-19,M,0502,ALLADAYE Flore
AN-002676,ACTE_NAISSANCE,ADANDE,Justin Moussa,1981-12-31,M,1005,HOUNKPATIN Rachidatou
CC-002677,CARTE_CONSULAIRE,AGOSSOU,Flore,2010-12-30,F,0408,GBAGUIDI Sèmèvo
AN-002678,ACTE_NAISSANCE,HOUNKPATIN,Justin,1983-05-13,M,1104,ALLADAYE Flore
AN-002679,ACTE_NAISSANCE,AHOUANSOU,Aïcha,1998-11-14,F,1008,ASSOGBA Salamatou
AN-002680,ACTE_NAISSANCE,CHABI,Ulrich Fabrice,1960-07-28,M,1003,TOSSOU Ayaba
PP-002681,PASSEPORT,ADANDE,Aïcha,1994-05-15,F,0104,KOUKPAKI Chimène
AN-002682,ACTE_NAISSANCE,HOUNSOU,Salamatou,1984-08-31,F,1004,TCHIBOZO Mariam
AN-002683,ACTE_NAISSANCE,DANSOU,Carine,1952-09-27,F,0104,YAROU Bernice
AN-002684,ACTE_NAISSANCE,SOSSOU,Comlan,2002-02-10,M,0201,TCHIBOZO Chimène
AN-002685,ACTE_NAISSANCE,HOUNSOU,Fatoumata,1965-07-10,F,1003,CODJIA Nadège
AN-002686,ACTE_NAISSANCE,AGBODJAN,Sèmèvo,1988-12-15,F,0308,TOSSOU Flore
AN-002687,ACTE_NAISSANCE,DOSSOU,Sènami Gisèle,2019-12-22,F,0303,ADJOVI Estelle
AN-002688,ACTE_NAISSANCE,AKPOVI,Serge,1976-11-02,M,1104,ZINSOU Espérance
CC-002689,CARTE_CONSULAIRE,QUENUM,Bienvenu,1984-06-11,M,0902,BIO Carine
PP-002690,PASSEPORT,GBAGUIDI,Flore Espérance,2005-11-30,F,0702,SAGBO Prudence
CC-002691,CARTE_CONSULAIRE,HOUESSOU,Sènami,2012-07-13,F,0701,AGOSSOU Bernice
AN-002692,ACTE_NAISSANCE,TOGBE,Koffi Romaric,1969-08-10,M,0101,HOUESSOU Rosine
AN-002693,ACTE_NAISSANCE,BIO,Ghislain,2003-12-13,M,0307,ALLADAYE Judith
AN-002694,ACTE_NAISSANCE,SAGBO,Koffi,2007-12-02,M,0403,ZINSOU Fatoumata
AN-002695,ACTE_NAISSANCE,BIO,Ibrahim,1982-03-27,M,0504,YAROU Judith
AN-002696,ACTE_NAISSANCE,YAROU,Codjo,2010-12-14,M,0106,GLELE Carine
AN-002697,ACTE_NAISSANCE,SAGBO,Ayaba,2005-07-25,F,1009,SAGBO Gisèle
AN-002698,ACTE_NAISSANCE,QUENUM,Codjo,1997-03-26,M,0404,HOUNSOU Estelle
AN-002699,ACTE_NAISSANCE,CODJIA,Ibrahim Ghislain,2022-06-27,M,0106,SOSSOU Bernice
CC-002700,CARTE_CONSULAIRE,HOUNSOU,Serge,2012-03-02,M,0205,ZANNOU Aïcha
AN-002701,ACTE_NAISSANCE,AMOUSSOU,Judith,1960-05-22,F,0906,LOKONON Ayaba
AN-002702,ACTE_NAISSANCE,DANSOU,Justin,2019-05-21,M,1007,OSSENI Sèmèvo
CC-002703,CARTE_CONSULAIRE,AKPOVI,Comlan Brice,1974-11-05,M,0102,AHOUANSOU Prudence
AN-002704,ACTE_NAISSANCE,HOUNGBO,Estelle Gisèle,1989-04-01,F,0501,IDRISSOU Carine
AN-002705,ACTE_NAISSANCE,BONI,Fidèle,2000-05-28,M,1009,HOUESSOU Estelle
PP-002706,PASSEPORT,ALLADAYE,Mahougnon,1999-11-12,M,0104,NOUATIN Gisèle
PP-002707,PASSEPORT,BONI,Codjo,1950-04-29,M,1001,NOUATIN Sènami
AN-002708,ACTE_NAISSANCE,ZANNOU,Fidèle Justin,2000-12-14,M,0905,HOUNKPATIN Aïcha
AN-002709,ACTE_NAISSANCE,OSSENI,Gisèle,2011-07-02,F,0101,SOULEY Estelle
AN-002710,ACTE_NAISSANCE,ZANNOU,Estelle,1985-12-31,F,1105,AKPOVI Espérance
AN-002711,ACTE_NAISSANCE,TOGBE,Nadège,1964-07-11,F,0101,QUENUM Sèmèvo
AN-002712,ACTE_NAISSANCE,SAGBO,Ghislain,1971-10-14,M,1005,GLELE Prudence
AN-002713,ACTE_NAISSANCE,AMOUSSOU,Espérance,2012-12-11,F,0903,ZINSOU Mariam
AN-002714,ACTE_NAISSANCE,CHABI,Chimène Judith,2000-11-14,F,0903,BIO Flore
AN-002715,ACTE_NAISSANCE,NOUATIN,Rosine,1970-12-20,F,0404,BIO Ayaba
AN-002716,ACTE_NAISSANCE,VODOUNON,Rachidatou,1959-03-20,F,0302,MENSAH Bernice
CC-002717,CARTE_CONSULAIRE,AGBODJAN,Comlan,2000-09-07,M,1101,NOUATIN Aïcha
PP-002718,PASSEPORT,FASSINOU,Ayaba,1988-09-10,F,1201,LOKONON Flore
PP-002719,PASSEPORT,MENSAH,Moussa Justin,1940-08-19,M,0202,DOSSOU Estelle
AN-002720,ACTE_NAISSANCE,TCHIBOZO,Gildas Serge,1959-10-12,M,0301,CODJIA Carine
AN-002721,ACTE_NAISSANCE,TCHIBOZO,Rodrigue,1995-02-28,M,0403,OSSENI Estelle
AN-002722,ACTE_NAISSANCE,SAGBO,Rodrigue,1948-07-14,M,1102,ASSOGBA Estelle
CC-002723,CARTE_CONSULAIRE,AGOSSOU,Carine Prudence,1964-09-15,F,1101,YAROU Aïcha
CC-002724,CARTE_CONSULAIRE,BIO,Bernice,2003-01-11,F,1205,QUENUM Prudence
AN-002725,ACTE_NAISSANCE,CODJIA,Comlan Rachid,2002-01-11,M,0701,QUENUM Sylvie
AN-002726,ACTE_NAISSANCE,HOUNKPATIN,Fidèle,2010-01-23,M,0208,BONI Rosine
AN-002727,ACTE_NAISSANCE,SOULEY,Aïcha Estelle,1953-03-17,F,1104,TOGBE Aïcha
AN-002728,ACTE_NAISSANCE,NOUATIN,Yves Moussa,2018-08-09,M,1101,AHOYO Judith
PP-002729,PASSEPORT,ZANNOU,Serge,1992-10-06,M,0602,DOSSOU Mariam
AN-002730,ACTE_NAISSANCE,FASSINOU,Comlan,2022-04-01,M,0208,GLELE Rachidatou
AN-002731,ACTE_NAISSANCE,ALLADAYE,Justin,1992-03-29,M,1006,ALLADAYE Sylvie
PP-002732,PASSEPORT,NOUATIN,Estelle,1985-03-01,F,0602,TOSSOU Espérance
AN-002733,ACTE_NAISSANCE,GLELE,Nadège,2001-01-02,F,0703,BIO Salamatou
AN-002734,ACTE_NAISSANCE,HOUESSOU,Sylvie Sèmèvo,1979-02-03,F,1209,KIKI Judith
AN-002735,ACTE_NAISSANCE,AGOSSOU,Gildas,1980-10-30,M,0205,CHABI Bernice
CC-002736,CARTE_CONSULAIRE,FASSINOU,Fabrice,1994-07-15,M,1205,AGBODJAN Fatoumata
AN-002737,ACTE_NAISSANCE,FASSINOU,Ibrahim,2022-04-26,M,1209,HOUESSOU Chimène
AN-002738,ACTE_NAISSANCE,AGBODJAN,Nadège Sylvie,2007-08-03,F,0505,CHABI Sylvie
AN-002739,ACTE_NAISSANCE,AKPOVI,Prudence,1998-12-06,F,0208,SOULEY Aïcha
AN-002740,ACTE_NAISSANCE,NOUATIN,Arnaud,1987-09-21,M,0506,FASSINOU Rosine
CC-002741,CARTE_CONSULAIRE,AGOSSOU,Ulrich,2006-05-30,M,0408,DANSOU Rachidatou
AN-002742,ACTE_NAISSANCE,SOULEY,Sylvie,2003-04-12,F,0405,AMOUSSOU Rosine
AN-002743,ACTE_NAISSANCE,KPADONOU,Bernice,1970-02-10,F,0506,ZINSOU Prudence
AN-002744,ACTE_NAISSANCE,KIKI,Rachid,1982-11-02,M,0308,OSSENI Rosine
AN-002745,ACTE_NAISSANCE,ADANDE,Rachid Comlan,1977-10-11,M,0403,NOUATIN Sènami
CC-002746,CARTE_CONSULAIRE,MENSAH,Ayaba,2004-06-01,F,1203,AGOSSOU Judith
CC-002747,CARTE_CONSULAIRE,SOSSOU,Aïcha,1988-11-16,F,0701,NOUATIN Nadège
AN-002748,ACTE_NAISSANCE,AHOUANSOU,Rosine,2001-08-14,F,0603,MENSAH Judith
AN-002749,ACTE_NAISSANCE,AHOUANSOU,Brice,1989-04-28,M,0701,BIO Flore
AN-002750,ACTE_NAISSANCE,KPADONOU,Sèmèvo,1975-12-03,F,0401,GLELE Rosine
AN-002751,ACTE_NAISSANCE,OSSENI,Estelle Prudence,1980-10-03,F,0602,ADJOVI Rosine
AN-002752,ACTE_NAISSANCE,VODOUNON,Moussa Rodrigue,2003-02-01,M,0601,NOUATIN Carine
AN-002753,ACTE_NAISSANCE,HOUESSOU,Comlan,2015-07-12,M,1005,KOUKPAKI Gisèle
AN-002754,ACTE_NAISSANCE,HOUESSOU,Fidèle,1969-06-12,M,1007,AGOSSOU Estelle
CC-002755,CARTE_CONSULAIRE,MENSAH,Romaric Gildas,2004-04-02,M,1201,KPADONOU Salamatou
AN-002756,ACTE_NAISSANCE,AHOUANSOU,Espérance Carine,1955-04-22,F,1001,CODJIA Rachidatou
AN-002757,ACTE_NAISSANCE,YAROU,Rosine Sèmèvo,1996-10-12,F,0209,VODOUNON Judith
AN-002758,ACTE_NAISSANCE,GLELE,Nadège,1987-10-04,F,0402,HOUNKPATIN Flore
PP-002759,PASSEPORT,AHOYO,Sènami,1959-06-17,F,0103,SOSSOU Sènami
AN-002760,ACTE_NAISSANCE,VODOUNON,Sèmèvo Rosine,1978-02-25,F,0207,AKPOVI Sènami
AN-002761,ACTE_NAISSANCE,BIO,Rodrigue,1971-02-28,M,1204,FASSINOU Fatoumata
AN-002762,ACTE_NAISSANCE,SOSSOU,Ghislain Fabrice,2006-05-22,M,0503,QUENUM Chimène
AN-002763,ACTE_NAISSANCE,AMOUSSOU,Brice Gildas,2003-09-06,M,1203,AKPOVI Salamatou
AN-002764,ACTE_NAISSANCE,KPADONOU,Espérance,1953-06-12,F,1201,ZANNOU Estelle
CC-002765,CARTE_CONSULAIRE,AHOUANSOU,Rachidatou,1992-10-02,F,1006,KIKI Chimène
AN-002766,ACTE_NAISSANCE,BONI,Mahougnon,2012-10-24,M,0903,YAROU Judith
CC-002767,CARTE_CONSULAIRE,AHOUANSOU,Judith Bernice,1997-10-02,F,0106,SAGBO Chimène
AN-002768,ACTE_NAISSANCE,SOULEY,Judith Carine,1984-04-25,F,0904,SOULEY Bernice
AN-002769,ACTE_NAISSANCE,HOUNSOU,Koffi,1976-08-26,M,1203,TCHIBOZO Bernice
AN-002770,ACTE_NAISSANCE,AGBODJAN,Bernice,1972-02-06,F,1007,SAGBO Espérance
CC-002771,CARTE_CONSULAIRE,HOUNKPATIN,Carine,1996-02-28,F,0502,ALLADAYE Aïcha
AN-002772,ACTE_NAISSANCE,HOUNGBO,Rachid,2003-08-23,M,1201,DOSSOU Sènami
CC-002773,CARTE_CONSULAIRE,KPADONOU,Espérance,1995-02-02,F,1008,ZANNOU Rosine
AN-002774,ACTE_NAISSANCE,YAROU,Sèmèvo,1998-05-17,F,0606,GBAGUIDI Carine
PP-002775,PASSEPORT,ASSOGBA,Ayaba Sènami,1992-05-28,F,1005,YAROU Bernice
AN-002776,ACTE_NAISSANCE,DANSOU,Rachidatou,1987-12-03,F,1102,NOUATIN Judith
AN-002777,ACTE_NAISSANCE,CODJIA,Fatoumata,1984-07-19,F,1001,MENSAH Sylvie
AN-002778,ACTE_NAISSANCE,BONI,Fabrice Justin,2001-08-16,M,0901,CHABI Salamatou
AN-002779,ACTE_NAISSANCE,HOUNGBO,Estelle Gisèle,1961-07-26,F,0302,TCHIBOZO Rosine
PP-002780,PASSEPORT,HOUNGBO,Arnaud,1956-03-29,M,0605,HOUNGBO Judith
AN-002781,ACTE_NAISSANCE,GLELE,Arnaud,1985-09-15,M,0501,KPADONOU Prudence
AN-002782,ACTE_NAISSANCE,CHABI,Sènami Espérance,2010-06-04,F,0605,ASSOGBA Nadège
AN-002783,ACTE_NAISSANCE,AGOSSOU,Fidèle,1969-05-13,M,1103,DOSSOU Aïcha
AN-002784,ACTE_NAISSANCE,ADJOVI,Carine,1999-05-11,F,0306,CHABI Nadège
AN-002785,ACTE_NAISSANCE,SOULEY,Aïcha,1965-08-08,F,0703,YAROU Fatoumata
AN-002786,ACTE_NAISSANCE,GLELE,Bienvenu,1971-12-15,M,0702,GBAGUIDI Bernice
AN-002787,ACTE_NAISSANCE,TOSSOU,Mariam,2007-08-10,F,1009,IDRISSOU Fatoumata
PP-002788,PASSEPORT,KPADONOU,Sèmèvo,1978-10-29,F,0703,HOUNGBO Estelle
