id_enrolement,id_piece,type_piece,agent_id,centre_enrolement,date_enrolement,nom,prenoms,date_naissance,sexe,code_commune_naissance,nom_mere,telephone
ENR-002193,CC-003139,CARTE_CONSULAIRE,AG035,Dassa-Zoumè,2025-08-28,ASSOGBA,Gildas,1998-12-14,M,0308,BIO Bernice,0100510419
ENR-002194,AN-003192,ACTE_NAISSANCE,AG037,Cotonou,2025-08-28,TOGBE,Bienvenu,1964-10-03,M,1002,GBAGUIDI Prudence,0124645127
ENR-002195,AN-004671,ACTE_NAISSANCE,AG011,Dassa-Zoumè,2025-08-28,KPADONOU,Gisèle Carine,2003-04-09,F,0506,HOUESSOU Sènami,0166211652
ENR-002196,CC-004704,CARTE_CONSULAIRE,AG026,Abomey-Calavi,2025-08-28,TCHIBOZO,Estelle,1971-03-09,F,1201,YAROU Judith,0178994294
ENR-002197,PP-004790,PASSEPORT,AG031,Djougou,2025-08-28,QUENUM,Rachid,1956-10-08,M,0502,AGOSSOU Carine,0181931647
ENR-002198,AN-000139,ACTE_NAISSANCE,AG020,Lokossa,2025-08-29,KIKI,Rachid,2004-01-04,M,0401,DOSSOU Aïcha,
ENR-002199,AN-000765,ACTE_NAISSANCE,AG010,Kandi,2025-08-29,DOSSOU,Rosine,2007-06-27,F,0905,SOSSOU Judith,0114010650
ENR-002200,AN-001474,ACTE_NAISSANCE,AG008,Lokossa,2025-08-29,ASSOGBA,Rosine,1970-03-09,F,0602,AGBODJAN Rosine,0100215693
ENR-002201,AN-001857,ACTE_NAISSANCE,AG032,Lokossa,2025-08-29,DANSOU,Moussa,2021-12-26,M,0605,ADANDE Rosine,0102302791
ENR-002202,AN-001878,ACTE_NAISSANCE,AG024,Aplahoué,2025-08-29,KPADONOU,Rachid Justin,1995-10-03,M,0603,GLELE Aïcha,0136254913
ENR-002203,AN-003863,ACTE_NAISSANCE,AG027,Porto-Novo,2025-08-29,NOUATIN,Flore,1989-04-16,F,0701,BIO Carine,0190039464
ENR-002204,AN-004217,ACTE_NAISSANCE,AG007,Djougou,2025-08-29,TCHIBOZO,Ibrahim Ghislain,1962-06-01,M,0903,HOUESSOU Carine,0199434166
ENR-002205,AN-004294,ACTE_NAISSANCE,AG007,Djougou,2025-08-29,NOUATIN,Codjo Rodrigue,1967-10-06,M,0306,TOSSOU Prudence,0161381850
ENR-002206,AN-004439,ACTE_NAISSANCE,AG036,Aplahoué,2025-08-29,GLELE,Nadège,1976-12-19,F,0402,TOSSOU Espérance,0103345564
ENR-002207,AN-000233,ACTE_NAISSANCE,AG007,Djougou,2025-08-30,HOUNSOU,Arnaud,2011-07-02,M,0106,YAROU Sèmèvo,0165610066
ENR-002208,AN-000252,ACTE_NAISSANCE,AG017,Bohicon,2025-08-30,sossou,Gildas,2004-12-24,M,0208,CHABI Fatoumata,0172660394
ENR-002209,AN-000330,ACTE_NAISSANCE,AG006,Natitingou,2025-08-30,OSSENI,Chimène,1947-02-21,F,1007,CHABI Rosine,0121111992
ENR-002210,AN-000487,ACTE_NAISSANCE,AG020,Lokossa,2025-08-30,KIKI,Mahougnon,1982-03-07,M,0405,TOSSOU Chimène,0174855426
ENR-002211,CC-000939,CARTE_CONSULAIRE,AG029,Bohicon,2025-08-30,KPADONOU,Serge Moussa,2004-12-16,M,0301,AMOUSSOU Carine,0185186348
ENR-002212,CC-001853,CARTE_CONSULAIRE,AG014,Abomey-Calavi,2025-08-30,AGBODJAN,Gisèle,2000-10-25,F,1204,ZANNOU Prudence,0147725822
ENR-002213,PP-003100,PASSEPORT,AG015,Porto-Novo,2025-08-30,AHOUANSOU,Rachid,1981-10-09,M,0408,GLELE Chimène,0163064859
ENR-002214,PP-004062,PASSEPORT,AG032,Lokossa,2025-08-30,HOUNSOU,Espérance Nadège,1944-01-20,F,0502,AGOSSOU Judith,0125556728
ENR-002215,AN-004843,ACTE_NAISSANCE,AG015,Porto-Novo,2025-08-30,ADJOVI,Rachidatou Prudence,1969-07-05,F,0506,AMOUSSOU Rachidatou,0129812036
ENR-002216,AN-000283,ACTE_NAISSANCE,AG011,Dassa-Zoumè,2025-08-31,KIKI,Chimène,2004-12-17,F,0408,KOUKPAKI Ayaba,0103627407
ENR-002217,AN-000364,ACTE_NAISSANCE,AG022,Kandi,2025-08-31,HOUESSOU,Moussa,1970-02-15,M,0503,VODOUNON Estelle,0138248599
ENR-002218,PP-000451,PASSEPORT,AG038,Abomey-Calavi,2025-08-31,ZANNOU,Codjo,1993-07-26,M,0407,LOKONON Nadège,0106431329
ENR-002219,AN-000815,ACTE_NAISSANCE,AG037,Cotonou,2025-08-31,SOULEY,Rachidatou,1969-01-03,F,0205,IDRISSOU Prudence,0123805928
ENR-002220,AN-001481,ACTE_NAISSANCE,AG028,Parakou,2025-08-31,DOSSOU,Moussa Romaric,2001-07-09,M,0301,AGBODJAN Ayaba,0149131646
ENR-002221,AN-001747,ACTE_NAISSANCE,AG033,Ouidah,2025-08-31,DOSSOU,Arnaud Fabrice,1969-06-26,M,0201,SAGBO Espérance,
ENR-002222,CC-001770,CARTE_CONSULAIRE,AG004,Parakou,2025-08-31,AGBODJAN,Yves Comlan,1955-02-27,M,0904,BIO Mariam,0105576733
ENR-002223,AN-002400,ACTE_NAISSANCE,AG007,Djougou,2025-08-31,AGOSSOU,Yves,1998-03-02,M,0904,TCHIBOZO Bernice,0199101826
ENR-002224,AN-003680,ACTE_NAISSANCE,AG015,Porto-Novo,2025-08-31,SOULEY,Ibrahim,2013-06-16,M,1202,AHOUANSOU Gisèle,0128014562
ENR-002225,AN-004132,ACTE_NAISSANCE,AG031,Djougou,2025-08-31,CODJIA,Salamatou,1959-08-20,F,0207,MENSAH Rachidatou,0171134907
ENR-002226,AN-004611,ACTE_NAISSANCE,AG004,Parakou,2025-08-31,ALLADAYE,Chimène Gisèle,2004-01-17,F,0401,IDRISSOU Aïcha,0160282734
ENR-002227,AN-000108,ACTE_NAISSANCE,AG036,Aplahoué,2025-09-01,CHABI,Romaric,2014-02-26,M,0106,FASSINOU Sènami,0137819596
ENR-002228,AN-002265,ACTE_NAISSANCE,AG016,Parakou,2025-09-01,ALLADAYE,Judith Prudence,1957-12-28,F,0501,GBAGUIDI Salamatou,0112680325
ENR-002229,AN-003428,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2025-09-01,HOUNSOU,Fatoumata,1994-02-03,F,0501,ADANDE Espérance,0187077669
ENR-002230,AN-004375,ACTE_NAISSANCE,AG007,Djougou,2025-09-01,DOSSOU,Flore,1975-07-13,F,1101,HOUESSOU Salamatou,0162879546
ENR-002231,AN-004895,ACTE_NAISSANCE,AG032,Lokossa,2025-09-01,FASSINOU,  Justin ,2011-10-16,M,0904,KPADONOU Ayaba,0180324675
ENR-002232,AN-000075,ACTE_NAISSANCE,AG012,Aplahoué,2025-09-02,LOKONON,Aïcha,1975-03-30,F,0206,AGOSSOU Chimène,
ENR-002233,CC-001789,CARTE_CONSULAIRE,AG025,Cotonou,2025-09-02,AMOUSSOU,Aïcha Rachidatou,2002-02-25,F,0303,DANSOU Sylvie,0110654045
ENR-002234,PP-001994,PASSEPORT,AG014,Abomey-Calavi,2025-09-02,FASSINOU,Justin,1960-05-22,M,0704,SAGBO Fatoumata,0174035081
ENR-002235,AN-002698,ACTE_NAISSANCE,AG034,Kandi,2025-09-02,QUENUM,Codjo,1997-03-26,M,0404,HOUNSOU Estelle,0124233708
ENR-002236,CC-002933,CARTE_CONSULAIRE,AG003,Porto-Novo,2025-09-02,CODJIA,Nadège,1958-07-28,F,0503,KIKI Fatoumata,0155531954
ENR-002237,AN-003297,ACTE_NAISSANCE,AG024,Aplahoué,2025-09-02,SOSSOU,Yves,1982-05-20,M,0106,AMOUSSOU Salamatou,0186519209
ENR-002238,AN-004342,ACTE_NAISSANCE,AG038,Abomey-Calavi,2025-09-02,SOSSOU,Arnaud,1948-05-27,M,0605,ASSOGBA Nadège,0192882212
ENR-002239,AN-004451,ACTE_NAISSANCE,AG007,Djougou,2025-09-02,HOUNGBO,Ibrahim Mahougnon,1998-07-10,M,1102,DOSSOU Ayaba,0102994981
ENR-002240,AN-004716,ACTE_NAISSANCE,AG001,Cotonou,2025-09-02,HOUNSOU,Mariam,2023-12-08,F,0205,AHOYO Prudence,0119744643
ENR-002241,AN-004125,ACTE_NAISSANCE,AG015,Porto-Novo,2025-09-02,OSSENI,Chimène Fatoumata,1974-06-20,F,0506,YAROU Nadège,0117083750
ENR-002242,AN-002250,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-09-02,GBAGUIDI,Prudence,1978-06-15,F,0801,TOSSOU Flore,0150475576
ENR-002243,CC-002301,CARTE_CONSULAIRE,AG002,Abomey-Calavi,2025-09-03,ZINSOU,Arnaud Moussa,2021-11-07,M,1201,ASSOGBA Chimène,0194320730
ENR-002244,AN-003229,ACTE_NAISSANCE,AG018,Natitingou,2025-09-03,HOUNGBO,Bernice,1986-09-11,F,1008,TCHIBOZO Estelle,0100276939
ENR-002245,PP-003240,PASSEPORT,AG029,Bohicon,2025-09-03,GBAGUIDI,Rosine Fatoumata,1975-09-15,F,1007,QUENUM Prudence,0112210937
ENR-002246,AN-003435,ACTE_NAISSANCE,AG004,Parakou,2025-09-03,ADANDE,Codjo,1990-10-08,M,1204,TOGBE Mariam,0120216681
ENR-002247,CC-003457,CARTE_CONSULAIRE,AG013,Cotonou,2025-09-03,KOUKPAKI,Bernice,2000-08-12,F,0201,VODOUNON Espérance,0136416543
ENR-002248,AN-003541,ACTE_NAISSANCE,AG019,Djougou,2025-09-03,HOUESSOU,Fabrice,1941-10-09,M,0105,ZINSOU Prudence,0190044078
ENR-002249,AN-003930,ACTE_NAISSANCE,AG031,Djougou,2025-09-03,HOUNSOU,Salamatou,1939-03-02,F,0401,QUENUM Bernice,0182067191
ENR-002250,AN-004139,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-09-03,ADANDE,Salamatou Rachidatou,1968-08-01,F,0601,GBAGUIDI Sèmèvo,0106465461
ENR-002251,CC-000269,CARTE_CONSULAIRE,AG021,Ouidah,2025-09-04,TOGBE,Rachidatou Flore,1998-09-11,F,0801,ADJOVI Carine,0125654055
ENR-002252,AN-000328,ACTE_NAISSANCE,AG039,Porto-Novo,2025-09-04,AKPOVI,Brice,1972-03-25,M,0206,KPADONOU Sèmèvo,0136502649
ENR-002253,AN-000874,ACTE_NAISSANCE,AG037,Cotonou,2025-09-04,GBAGUIDI,Espérance,1970-06-29,F,0101,QUENUM Estelle,0156391537
ENR-002254,AN-002820,ACTE_NAISSANCE,AG016,Parakou,2025-09-04,YAROU,Serge,1975-08-09,M,0208,CHABI Salamatou,0138407229
ENR-002255,AN-002827,ACTE_NAISSANCE,AG037,Cotonou,2025-09-04,CHABI,Ghislain Mahougnon,2001-07-04,M,0308,ADANDE Mariam,
ENR-002256,AN-003097,ACTE_NAISSANCE,AG008,Lokossa,2025-09-04,TCHIBOZO,Brice,1990-09-30,M,1201,QUENUM Chimène,0161598704
ENR-002257,CC-003115,CARTE_CONSULAIRE,AG030,Natitingou,2025-09-04,SOULEY,Ulrich,1970-09-22,M,1105,AKPOVI Sèmèvo,0132021497
ENR-002258,AN-000404,ACTE_NAISSANCE,AG039,Porto-Novo,2025-09-05,NOUATIN,Moussa Fabrice,1971-10-03,M,1202,DANSOU Mariam,0178660266
ENR-002259,AN-000467,ACTE_NAISSANCE,AG012,Aplahoué,2025-09-05,FASSINOU,Ghislain Yves,2003-01-24,M,1005,AHOUANSOU Gisèle,0152077763
ENR-002260,CC-001043,CARTE_CONSULAIRE,AG027,Porto-Novo,2025-09-05,GBAGUIDI,Ibrahim Gildas,1976-08-05,M,1205,KIKI Aïcha,0199534427
ENR-002261,PP-001412,PASSEPORT,AG027,Porto-Novo,2025-09-05,MENSAH,Rodrigue Rachid,1950-03-08,M,0101,AKPOVI Prudence,0179873515
ENR-002262,AN-001963,ACTE_NAISSANCE,AG033,Ouidah,2025-09-05,ADANDE,Brice,1955-10-08,M,0205,QUENUM Prudence,0185025023
ENR-002263,AN-002330,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-09-05,GBAGUIDI,Rosine Bernice,1989-07-09,F,0104,ADANDE Aïcha,0182308316
ENR-002264,CC-002724,CARTE_CONSULAIRE,AG004,Parakou,2025-09-05,BIO,Bernice,2003-01-11,F,1205,QUENUM Prudence,0175225166
ENR-002265,AN-002984,ACTE_NAISSANCE,AG018,Natitingou,2025-09-05,ahoyo,Bernice,1966-11-08,F,1007,BIO Ayaba,0162644938
ENR-002266,AN-003076,ACTE_NAISSANCE,AG026,Abomey-Calavi,2025-09-05,TOSSOU,Rosine Fatoumata,1979-09-03,F,0303,CODJIA Salamatou,0199367720
ENR-002267,CC-003154,CARTE_CONSULAIRE,AG016,Parakou,2025-09-05,AHOYO,Fatoumata,2007-05-19,F,0202,TOSSOU Espérance,0113022722
ENR-002268,AN-004391,ACTE_NAISSANCE,AG010,Kandi,2025-09-05,DOSSOU,Bernice Sènami,2003-04-02,F,1005,BONI Ayaba,0101464335
ENR-002269,PP-004499,PASSEPORT,AG018,Natitingou,2025-09-05,QUENUM,Arnaud,1987-03-15,M,0604,YAROU Sylvie,0100122403
ENR-002270,AN-004906,ACTE_NAISSANCE,AG037,Cotonou,2025-09-05,IDRISSOU,Rosine Gisèle,1996-02-25,F,0204,SOSSOU Estelle,0118496459
ENR-002271,AN-000019,ACTE_NAISSANCE,AG015,Porto-Novo,2025-09-06,GLELE,Sènami,1991-05-25,F,0305,SOULEY Rachidatou,0145355778
ENR-002272,AN-000208,ACTE_NAISSANCE,AG008,Lokossa,2025-09-06,DANSOU,Ayaba,1942-03-30,F,0306,ADJOVI Ayaba,
ENR-002273,AN-000648,ACTE_NAISSANCE,AG018,Natitingou,2025-09-06,AGOSSOU,Yves Arnaud,2003-11-24,M,1003,HOUNSOU Flore,0111715201
ENR-002274,AN-001108,ACTE_NAISSANCE,AG029,Bohicon,2025-09-06,AMOUSSOU,Bienvenu Gildas,2005-10-06,M,1104,AHOYO Mariam,0162121307
ENR-002275,AN-002246,ACTE_NAISSANCE,AG034,Kandi,2025-09-06,YAROU,Rachid,2002-05-20,M,0407,ADANDE Rosine,0189649065
ENR-002276,CC-002723,CARTE_CONSULAIRE,AG029,Bohicon,2025-09-06,AGOSSOU,Carine Prudence,1964-09-15,F,1101,YAROU Aïcha,0133567894
ENR-002277,AN-004265,ACTE_NAISSANCE,AG033,Ouidah,2025-09-06,DOSSOU,Serge,2001-12-15,M,0407,KPADONOU Aïcha,0154868074
ENR-002278,PP-004496,PASSEPORT,AG017,Bohicon,2025-09-06,YAROU,Codjo,1971-11-15,M,0603,KIKI Sèmèvo,0109251364
ENR-002279,AN-001615,ACTE_NAISSANCE,AG022,Kandi,2025-09-07,CHABI,Gisèle Rachidatou,2005-05-21,F,0105,ZINSOU Sènami,0102928582
ENR-002280,CC-001802,CARTE_CONSULAIRE,AG020,Lokossa,2025-09-07,ADANDE,Sylvie Aïcha,1962-06-14,F,0403,SOULEY Gisèle,0152441851
ENR-002281,AN-002072,ACTE_NAISSANCE,AG034,Kandi,2025-09-07,QUENUM,Justin Mahougnon,2001-10-27,M,1004,HOUNGBO Rosine,0139111051
ENR-002282,AN-002084,ACTE_NAISSANCE,AG039,Porto-Novo,2025-09-07,ASSOGBA,  Bienvenu   Yves ,1993-12-27,M,0701,AKPOVI Estelle,0110586448
ENR-002283,AN-002455,ACTE_NAISSANCE,AG010,Kandi,2025-09-07,TCHIBOZO,  Ghislain ,2004-10-15,M,0301,NOUATIN Carine,0154466602
ENR-002284,AN-002580,ACTE_NAISSANCE,AG021,Ouidah,2025-09-07,AHOUANSOU,Fidèle,1992-07-23,M,0106,LOKONON Fatoumata,0123785301
ENR-002285,AN-002889,ACTE_NAISSANCE,AG021,Ouidah,2025-09-07,QUENUM,Mahougnon Koffi,1972-11-04,M,0301,SOULEY Chimène,0177795873
ENR-002286,AN-003344,ACTE_NAISSANCE,AG010,Kandi,2025-09-07,AHOUANSOU,Arnaud,2001-05-21,M,0905,SAGBO Salamatou,
ENR-002287,AN-003669,ACTE_NAISSANCE,AG034,Kandi,2025-09-07,HOUESSOU,Romaric Fabrice,1974-10-15,M,0208,VODOUNON Bernice,0148978626
ENR-002288,AN-003849,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-09-07,HOUNGBO,Serge Justin,2006-12-13,M,0902,KOUKPAKI Flore,0126878067
ENR-002289,AN-003894,ACTE_NAISSANCE,AG027,Porto-Novo,2025-09-07,KOUKPAKI,Judith Flore,1977-01-21,F,0203,MENSAH Mariam,
ENR-002290,PP-004781,PASSEPORT,AG033,Ouidah,2025-09-07,TOGBE,  Mariam ,2013-03-10,F,1201,YAROU Sylvie,0100516686
ENR-002291,AN-004796,ACTE_NAISSANCE,AG029,Bohicon,2025-09-07,AGOSSOU,Fidèle,1986-02-21,M,0504,FASSINOU Rosine,0153814118
ENR-002292,PP-000044,PASSEPORT,AG006,Natitingou,2025-09-08,AKPOVI,Sènami,2004-05-02,F,1105,ADANDE Rachidatou,0103817805
ENR-002293,AN-000532,ACTE_NAISSANCE,AG040,Parakou,2025-09-08,AGOSSOU,Mariam,1986-02-01,F,0902,NOUATIN Sèmèvo,0160868919
ENR-002294,AN-001792,ACTE_NAISSANCE,AG039,Porto-Novo,2025-09-08,AHOUANSOU,Prudence,2023-06-30,F,0505,ADJOVI Ayaba,
ENR-002295,AN-002008,ACTE_NAISSANCE,AG027,Porto-Novo,2025-09-08,HOUNGBO,Codjo,2018-06-10,M,1105,NOUATIN Ayaba,0160718993
ENR-002296,AN-002009,ACTE_NAISSANCE,AG027,Porto-Novo,2025-09-08,HOUNSOU,Ulrich,1988-08-24,M,1001,GBAGUIDI Aïcha,0119648890
ENR-002297,PP-002238,PASSEPORT,AG005,Bohicon,2025-09-08,TOGBE,Fidèle Serge,1967-06-04,M,0906,SAGBO Estelle,0137186103
ENR-002298,PP-002861,PASSEPORT,AG015,Porto-Novo,2025-09-08,DANSOU,Sèmèvo Sylvie,1988-06-14,F,0506,DANSOU Chimène,0113521872
ENR-002299,AN-003011,ACTE_NAISSANCE,AG020,Lokossa,2025-09-08,ADANDE,Ghislain Fidèle,1990-11-08,M,1006,HOUNKPATIN Flore,0194099921
ENR-002300,PP-003655,PASSEPORT,AG009,Ouidah,2025-09-08,AHOUANSOU,Mahougnon,1992-10-09,M,0407,QUENUM Rosine,0127558599
ENR-002301,AN-004390,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2025-09-08,ZANNOU,Ayaba Prudence,2001-02-11,F,0304,ZINSOU Mariam,0125015178
ENR-002302,CC-004517,CARTE_CONSULAIRE,AG014,Abomey-Calavi,2025-09-08,AHOUANSOU,Ghislain,2012-08-27,M,1101,ASSOGBA Nadège,0180898901
ENR-002303,AN-000652,ACTE_NAISSANCE,AG021,Ouidah,2025-09-09,SOULEY,Gisèle Bernice,1985-11-16,F,1005,KPADONOU Fatoumata,0184742269
ENR-002304,AN-000986,ACTE_NAISSANCE,AG016,Parakou,2025-09-09,ADJOVI,Justin Romaric,1997-01-09,M,0103,HOUNKPATIN Flore,
ENR-002305,PP-001861,PASSEPORT,AG004,Parakou,2025-09-09,HOUNGBO,Ibrahim Ulrich,1963-05-22,M,0105,CHABI Espérance,0143909915
ENR-002306,AN-002043,ACTE_NAISSANCE,AG034,Kandi,2025-09-09,HOUESSOU,Rosine,1992-09-06,F,1009,ALLADAYE Chimène,0169586284
ENR-002307,AN-002426,ACTE_NAISSANCE,AG033,Ouidah,2025-09-09,AGBODJAN,Fabrice Codjo,1984-01-28,M,0106,IDRISSOU Nadège,0185341125
ENR-002308,PP-002499,PASSEPORT,AG023,Dassa-Zoumè,2025-09-09,AKPOVI,Prudence,1962-05-05,F,1004,IDRISSOU Estelle,0105619318
ENR-002309,AN-002692,ACTE_NAISSANCE,AG025,Cotonou,2025-09-09,TOGBE,Koffi Romaric,1969-08-10,M,0101,HOUESSOU Rosine,
ENR-002310,AN-004086,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-09-09,AMOUSSOU,Rachidatou,2003-03-13,F,0506,TOGBE Estelle,077299757
ENR-002311,AN-001340,ACTE_NAISSANCE,AG034,Kandi,2025-09-10,ALLADAYE,Comlan Ibrahim,2019-05-02,M,0506,GLELE Mariam,
ENR-002312,AN-001505,ACTE_NAISSANCE,AG033,Ouidah,2025-09-10,AHOYO,Espérance,2005-02-20,F,1204,SOSSOU Salamatou,0124747284
ENR-002313,AN-001578,ACTE_NAISSANCE,AG024,Aplahoué,2025-09-10,OSSENI,Gildas,1973-09-22,M,0204,TCHIBOZO Espérance,0103465245
ENR-002314,AN-001811,ACTE_NAISSANCE,AG001,Cotonou,2025-09-10,AGBODJAN,Sènami,1998-10-11,F,0905,OSSENI Flore,
ENR-002315,AN-002258,ACTE_NAISSANCE,AG039,Porto-Novo,2025-09-10,ASSOGBA,Salamatou Ayaba,1989-12-21,F,1006,AMOUSSOU Chimène,0195266421
ENR-002316,CC-004297,CARTE_CONSULAIRE,AG012,Aplahoué,2025-09-10,IDRISSOU,Mahougnon,1976-12-04,M,0205,HOUNKPATIN Fatoumata,
ENR-002317,AN-004361,ACTE_NAISSANCE,AG019,Djougou,2025-09-10,GBAGUIDI,Judith,2000-02-05,F,0204,AMOUSSOU Flore,0170083202
ENR-002318,AN-004512,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-09-10,ADANDE,Nadège,1981-08-05,F,0601,LOKONON Flore,0157967489
ENR-002319,AN-004701,ACTE_NAISSANCE,AG009,Ouidah,2025-09-10,SOULEY,Judith,1970-03-18,F,1006,IDRISSOU Sènami,0196970590
ENR-002320,AN-004800,ACTE_NAISSANCE,AG030,Natitingou,2025-09-10,BONI,Sènami,1958-12-18,F,0408,TCHIBOZO Carine,0173087074
ENR-002321,AN-002537,ACTE_NAISSANCE,AG013,Cotonou,2025-09-10,ADANDE,Ulrich Codjo,2013-12-13,M,0704,ADJOVI Prudence,0197131192
ENR-002322,PP-000397,PASSEPORT,AG025,Cotonou,2025-09-11,BIO,Ibrahim,1963-10-25,M,0404,SOULEY Prudence,0147571474
ENR-002323,AN-001333,ACTE_NAISSANCE,AG025,Cotonou,2025-09-11,glele,Prudence Estelle,1975-06-14,F,1007,DOSSOU Fatoumata,0127467615
ENR-002324,AN-001950,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-09-11,NOUATIN,Yves,1986-02-12,M,1003,ADANDE Judith,0118264451
ENR-002325,CC-002190,CARTE_CONSULAIRE,AG025,Cotonou,2025-09-11,TOSSOU,Serge Koffi,1986-02-26,M,0905,VODOUNON Flore,0157350019
ENR-002326,AN-002627,ACTE_NAISSANCE,AG010,Kandi,2025-09-11,LOKONON,Mahougnon Koffi,2000-02-10,M,1005,TOGBE Mariam,0100380773
ENR-002327,CC-003023,CARTE_CONSULAIRE,AG031,Djougou,2025-09-11,AGOSSOU,Bienvenu,1960-06-02,M,0208,LOKONON Rachidatou,0199686618
ENR-002328,PP-003508,PASSEPORT,AG032,Lokossa,2025-09-11,ZANNOU,Rachid Rodrigue,1940-05-23,M,0201,GBAGUIDI Prudence,0110467973
ENR-002329,CC-004293,CARTE_CONSULAIRE,AG022,Kandi,2025-09-11,HOUESSOU,Gildas Serge,1987-06-04,M,0402,NOUATIN Aïcha,0170557465
ENR-002330,PP-000462,PASSEPORT,AG010,Kandi,2025-09-12,DOSSOU,Ibrahim,2013-12-09,M,0903,IDRISSOU Mariam,0189001444
ENR-002331,AN-000622,ACTE_NAISSANCE,AG021,Ouidah,2025-09-12,DANSOU,Ghislain,1987-02-01,M,0208,SOULEY Fatoumata,0180158363
ENR-002332,AN-001234,ACTE_NAISSANCE,AG009,Ouidah,2025-09-12,VODOUNON,Flore,1997-02-06,F,0402,AHOYO Chimène,0113049731
ENR-002333,AN-001795,ACTE_NAISSANCE,AG001,Cotonou,2025-09-12,KOUKPAKI,Ulrich Rachid,1981-11-22,M,0905,DANSOU Sylvie,0128067179
ENR-002334,CC-003271,CARTE_CONSULAIRE,AG008,Lokossa,2025-09-12,BONI,Prudence,2020-07-02,F,0703,KOUKPAKI Rachidatou,0128407201
ENR-002335,AN-003876,ACTE_NAISSANCE,AG007,Djougou,2025-09-12,BONI,Prudence,2016-03-09,F,0201,SOULEY Ayaba,0182057842
ENR-002336,AN-003913,ACTE_NAISSANCE,AG007,Djougou,2025-09-12,LOKONON,Rodrigue,1968-11-04,M,0903,OSSENI Rachidatou,0180038728
ENR-002337,AN-004567,ACTE_NAISSANCE,AG029,Bohicon,2025-09-12,BONI,Fatoumata,1966-02-24,F,1008,SAGBO Sèmèvo,0153286437
ENR-002338,AN-004715,ACTE_NAISSANCE,AG021,Ouidah,2025-09-12,AKPOVI,Gildas Romaric,1992-06-03,M,1004,SOULEY Salamatou,0183035844
ENR-002339,AN-004773,ACTE_NAISSANCE,AG006,Natitingou,2025-09-12,AGOSSOU,Mahougnon Ulrich,2016-10-03,M,0902,LOKONON Gisèle,0141021015
ENR-002340,AN-004783,ACTE_NAISSANCE,AG040,Parakou,2025-09-12,DANSOU,Romaric,1955-04-11,M,1103,FASSINOU Mariam,0180332409
ENR-002341,PP-004857,PASSEPORT,AG017,Bohicon,2025-09-12,KPADONOU,Salamatou,1955-07-29,F,1009,AHOUANSOU Gisèle,0150893392
ENR-002342,AN-001308,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-09-13,AGOSSOU,Ibrahim Gildas,1997-06-30,M,0506,HOUESSOU Sènami,0109472751
ENR-002343,AN-001856,ACTE_NAISSANCE,AG031,Djougou,2025-09-13,AGBODJAN,Brice,2001-12-28,M,0605,AHOUANSOU Sylvie,0103593215
ENR-002344,AN-002106,ACTE_NAISSANCE,AG003,Porto-Novo,2025-09-13,YAROU,Justin,1990-03-24,M,0207,HOUNKPATIN Chimène,
ENR-002345,AN-003793,ACTE_NAISSANCE,AG013,Cotonou,2025-09-13,CODJIA,Bienvenu,1999-07-28,M,0206,CHABI Sèmèvo,0132825312
ENR-002346,AN-003811,ACTE_NAISSANCE,AG036,Aplahoué,2025-09-13,IDRISSOU,Bienvenu,2006-07-24,M,0206,GBAGUIDI Sylvie,0116602151
ENR-002347,AN-004018,ACTE_NAISSANCE,AG001,Cotonou,2025-09-13,ASSOGBA,Flore,1991-09-24,F,0206,GBAGUIDI Aïcha,0143215109
ENR-002348,AN-004349,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2025-09-13,HOUNGBO,Espérance Sènami,2017-04-13,F,0407,GLELE Espérance,0183365528
ENR-002349,AN-004852,ACTE_NAISSANCE,AG040,Parakou,2025-09-13,NOUATIN,Judith,2015-07-06,F,0704,TOGBE Bernice,0165797613
ENR-002350,AN-001360,ACTE_NAISSANCE,AG013,Cotonou,2025-09-14,KIKI,Nadège,2020-11-29,F,0301,AGOSSOU Sènami,0104307787
ENR-002351,AN-001407,ACTE_NAISSANCE,AG004,Parakou,2025-09-14,ZANNOU,Rachidatou Fatoumata,1990-12-07,F,0902,CHABI Rosine,0126454835
ENR-002352,AN-001424,ACTE_NAISSANCE,AG026,Abomey-Calavi,2025-09-14,FASSINOU,Romaric,1992-05-03,M,1203,HOUESSOU Judith,0124229344
ENR-002353,AN-001631,ACTE_NAISSANCE,AG016,Parakou,2025-09-14,DOSSOU,  Ibrahim   Fabrice ,1991-07-29,M,0801,ZINSOU Judith,0195321144
ENR-002354,AN-003056,ACTE_NAISSANCE,AG025,Cotonou,2025-09-14,TCHIBOZO,Justin,1983-10-12,M,0209,VODOUNON Judith,0114889428
ENR-002355,PP-004259,PASSEPORT,AG003,Porto-Novo,2025-09-14,MENSAH,Gildas,1976-06-23,M,0601,YAROU Mariam,0113530890
